,name,Player_ID,MATCHUP,WL,FG3_PCT,FGM,FTM,MIN,REB,AST,PTS,BLK,STL
125,Scottie Pippen,937,CHI vs. ATL,W,0.0,10,5,38,2,5.0,25,0,3
126,Scottie Pippen,937,CHI vs. ATL,W,0.0,4,2,32,5,6.0,10,0,1
127,Scottie Pippen,937,CHI vs. POR,W,0.667,9,6,43,5,4.0,26,1,0
128,Scottie Pippen,937,CHI @ POR,W,0.0,8,8,45,11,9.0,24,0,2
129,Scottie Pippen,937,CHI @ POR,L,,8,1,32,9,6.0,17,0,1
130,Scottie Pippen,937,CHI @ POR,W,0.0,6,6,43,8,7.0,18,2,1
131,Scottie Pippen,937,CHI vs. POR,L,0.0,6,4,48,8,10.0,16,0,3
132,Scottie Pippen,937,CHI vs. POR,W,0.0,8,8,33,9,10.0,24,1,2
133,Scottie Pippen,937,CHI @ CLE,W,0.0,11,7,42,12,5.0,29,4,4
134,Scottie Pippen,937,CHI vs. CLE,W,0.0,6,2,32,15,6.0,14,1,1
135,Scottie Pippen,937,CHI @ CLE,L,1.0,5,2,44,10,4.0,13,0,1
136,Scottie Pippen,937,CHI @ CLE,W,0.0,9,5,39,9,7.0,23,0,2
137,Scottie Pippen,937,CHI vs. CLE,L,0.0,4,3,36,9,3.0,11,1,2
138,Scottie Pippen,937,CHI vs. CLE,W,0.333,9,10,42,12,9.0,29,3,1
139,Scottie Pippen,937,CHI vs. NYK,W,0.0,7,3,45,11,11.0,17,0,3
140,Scottie Pippen,937,CHI @ NYK,L,0.0,5,8,38,10,5.0,18,2,4
141,Scottie Pippen,937,CHI vs. NYK,W,0.0,4,2,41,10,8.0,10,0,2
142,Scottie Pippen,937,CHI @ NYK,L,0.0,4,5,46,8,7.0,13,0,1
143,Scottie Pippen,937,CHI @ NYK,W,1.0,7,10,41,5,3.0,26,1,2
144,Scottie Pippen,937,CHI vs. NYK,W,0.0,2,2,43,6,3.0,6,2,2
145,Scottie Pippen,937,CHI vs. NYK,L,0.0,8,6,42,8,9.0,22,3,0
146,Scottie Pippen,937,CHI @ MIA,W,0.0,12,7,45,8,5.0,31,2,0
147,Scottie Pippen,937,CHI vs. MIA,W,0.0,10,10,37,4,5.0,30,1,4
148,Scottie Pippen,937,CHI vs. MIA,W,0.0,4,3,42,6,11.0,11,1,3
149,Scottie Pippen,937,CHI @ LAL,W,0.5,10,11,48,13,7.0,32,1,5
150,Scottie Pippen,937,CHI @ LAL,W,,6,2,40,9,6.0,14,2,1
151,Scottie Pippen,937,CHI @ LAL,W,0.0,8,3,45,13,5.0,19,0,4
152,Scottie Pippen,937,CHI vs. LAL,W,,8,4,44,5,10.0,20,0,1
153,Scottie Pippen,937,CHI vs. LAL,L,0.0,7,5,41,7,5.0,19,2,1
154,Scottie Pippen,937,CHI @ DET,W,0.0,7,9,39,6,10.0,23,0,3
155,Scottie Pippen,937,CHI @ DET,W,0.0,10,6,38,10,4.0,26,1,0
156,Scottie Pippen,937,CHI vs. DET,W,0.0,6,9,43,10,5.0,21,2,3
157,Scottie Pippen,937,CHI vs. DET,W,0.0,6,6,35,5,2.0,18,5,6
158,Scottie Pippen,937,CHI vs. PHL,W,1.0,13,1,39,8,6.0,28,0,0
159,Scottie Pippen,937,CHI @ PHL,W,0.0,9,2,44,9,5.0,20,1,2
160,Scottie Pippen,937,CHI @ PHL,L,0.0,9,4,43,13,6.0,22,0,3
161,Scottie Pippen,937,CHI vs. PHL,W,0.0,9,5,45,11,6.0,23,0,2
162,Scottie Pippen,937,CHI vs. PHL,W,1.0,11,1,40,6,7.0,24,1,1
163,Scottie Pippen,937,CHI @ NYK,W,0.0,10,1,42,11,5.0,21,3,4
164,Scottie Pippen,937,CHI vs. NYK,W,0.5,5,2,42,8,7.0,13,1,2
165,Scottie Pippen,937,CHI vs. NYK,W,0.0,8,9,36,7,3.0,25,0,4
166,Scottie Pippen,937,CHI @ DET,L,0.0,1,0,42,4,2.0,2,0,1
167,Scottie Pippen,937,CHI vs. DET,W,1.0,7,4,45,2,5.0,19,1,3
168,Scottie Pippen,937,CHI @ DET,L,0.25,5,7,45,9,5.0,19,1,3
169,Scottie Pippen,937,CHI vs. DET,W,0.0,5,4,33,6,4.0,14,1,3
170,Scottie Pippen,937,CHI vs. DET,W,0.0,9,11,45,11,5.0,29,0,2
171,Scottie Pippen,937,CHI @ DET,L,0.333,6,4,31,7,1.0,17,2,0
172,Scottie Pippen,937,CHI @ DET,L,0.5,7,0,45,5,4.0,16,1,2
173,Scottie Pippen,937,CHI vs. PHL,W,1.0,13,2,37,6,3.0,29,2,1
174,Scottie Pippen,937,CHI @ PHL,L,0.0,5,10,33,4,5.0,20,1,3
175,Scottie Pippen,937,CHI vs. PHL,W,0.0,7,2,42,9,5.0,16,1,1
176,Scottie Pippen,937,CHI vs. PHL,W,0.0,7,4,46,8,12.0,18,3,1
177,Scottie Pippen,937,CHI @ MIL,W,1.0,6,6,40,11,2.0,20,1,4
178,Scottie Pippen,937,CHI @ MIL,L,0.0,7,7,44,9,9.0,21,1,0
179,Scottie Pippen,937,CHI vs. MIL,W,1.0,12,7,42,7,8.0,32,1,4
180,Scottie Pippen,937,CHI vs. MIL,W,,7,3,42,10,13.0,17,3,3
181,Scottie Pippen,937,CHI vs. DET,L,0.0,0,0,1,0,0.0,0,0,0
182,Scottie Pippen,937,CHI @ DET,L,,3,0,39,9,2.0,7,1,0
183,Scottie Pippen,937,CHI vs. DET,L,,8,1,42,11,3.0,18,3,2
184,Scottie Pippen,937,CHI vs. DET,W,,2,2,43,8,4.0,7,1,4
185,Scottie Pippen,937,CHI @ DET,L,,5,2,30,5,3.0,12,1,3
186,Scottie Pippen,937,CHI @ DET,W,0.0,5,4,45,11,6.0,14,2,0
187,Scottie Pippen,937,CHI vs. NYK,W,1.0,6,3,27,4,2.0,19,3,2
188,Scottie Pippen,937,CHI @ NYK,L,,8,0,44,9,3.0,17,0,1
189,Scottie Pippen,937,CHI vs. NYK,W,,5,2,39,7,8.0,12,0,0
190,Scottie Pippen,937,CHI vs. NYK,W,,6,0,28,7,5.0,12,1,2
191,Scottie Pippen,937,CHI @ NYK,L,,5,2,37,6,5.0,14,0,1
192,Scottie Pippen,937,CHI @ NYK,W,,6,2,42,9,6.0,15,0,0
193,Scottie Pippen,937,CHI @ CLE,W,,4,3,42,10,2.0,13,1,1
194,Scottie Pippen,937,CHI vs. CLE,L,,5,3,44,8,5.0,15,2,3
195,Scottie Pippen,937,CHI vs. CLE,W,,3,1,33,11,6.0,7,0,2
196,Scottie Pippen,937,CHI @ CLE,L,,6,3,43,8,5.0,18,1,2
197,Scottie Pippen,937,CHI @ CLE,W,,7,4,40,6,2.0,22,0,0
198,Scottie Pippen,937,CHI @ DET,L,,5,0,42,6,2.0,11,2,0
199,Scottie Pippen,937,CHI vs. DET,L,,7,0,37,7,3.0,15,0,2
200,Scottie Pippen,937,CHI vs. DET,L,,7,0,32,6,1.0,15,0,0
201,Scottie Pippen,937,CHI @ DET,W,,2,0,26,4,5.0,4,1,1
202,Scottie Pippen,937,CHI @ DET,L,,1,0,23,3,1.0,2,0,1
203,Scottie Pippen,937,CHI vs. CLE,W,,10,4,39,6,5.0,24,0,3
204,Scottie Pippen,937,CHI @ CLE,L,,7,1,30,5,0.0,15,2,0
205,Scottie Pippen,937,CHI @ CLE,L,,3,0,16,1,3.0,6,1,0
206,Scottie Pippen,937,CHI vs. CLE,W,,4,0,30,12,2.0,8,1,0
207,Scottie Pippen,937,CHI vs. CLE,W,,0,0,19,2,2.0,0,1,1
0,Shaquille O'Neal,406,BOS vs. MIA,L,0.0,0,0,4,0,0.0,0,0,0
1,Shaquille O'Neal,406,BOS vs. MIA,W,0.0,1,0,8,0,1.0,2,0,1
2,Shaquille O'Neal,406,CLE @ BOS,L,0.0,4,3,24,4,1.0,11,0,0
3,Shaquille O'Neal,406,CLE vs. BOS,L,0.0,7,7,27,4,2.0,21,4,1
4,Shaquille O'Neal,406,CLE @ BOS,L,0.0,5,7,28,5,0.0,17,2,0
5,Shaquille O'Neal,406,CLE @ BOS,W,0.0,5,2,23,9,2.0,12,0,0
6,Shaquille O'Neal,406,CLE vs. BOS,L,0.0,4,1,19,4,1.0,9,0,0
7,Shaquille O'Neal,406,CLE vs. BOS,W,0.0,4,3,20,4,0.0,11,0,0
8,Shaquille O'Neal,406,CLE vs. CHI,W,0.0,7,0,26,8,3.0,14,1,1
9,Shaquille O'Neal,406,CLE @ CHI,W,0.0,3,0,17,7,0.0,6,1,0
10,Shaquille O'Neal,406,CLE @ CHI,L,0.0,2,2,20,4,1.0,6,2,0
11,Shaquille O'Neal,406,CLE vs. CHI,W,0.0,2,4,15,7,1.0,8,0,0
12,Shaquille O'Neal,406,CLE vs. CHI,W,0.0,5,2,25,5,4.0,12,3,0
13,Shaquille O'Neal,406,PHX @ SAS,L,0.0,2,9,29,9,1.0,13,3,0
14,Shaquille O'Neal,406,PHX vs. SAS,W,0.0,4,6,24,12,1.0,14,2,2
15,Shaquille O'Neal,406,PHX vs. SAS,L,0.0,5,9,31,6,2.0,19,0,0
16,Shaquille O'Neal,406,PHX @ SAS,L,0.0,6,7,36,14,0.0,19,4,1
17,Shaquille O'Neal,406,PHX @ SAS,L,0.0,5,1,30,5,1.0,11,4,2
18,Shaquille O'Neal,406,MIA vs. CHI,L,0.0,8,0,31,7,0.0,16,2,0
19,Shaquille O'Neal,406,MIA vs. CHI,L,0.0,10,3,32,13,1.0,23,2,1
20,Shaquille O'Neal,406,MIA @ CHI,L,0.0,6,5,31,8,1.0,17,1,0
21,Shaquille O'Neal,406,MIA @ CHI,L,0.0,9,1,27,6,3.0,19,1,0
22,Shaquille O'Neal,406,MIA @ DAL,W,,4,1,30,12,1.0,9,1,0
23,Shaquille O'Neal,406,MIA vs. DAL,W,,8,2,47,12,1.0,18,0,2
24,Shaquille O'Neal,406,MIA vs. DAL,W,,6,5,30,13,3.0,17,2,0
25,Shaquille O'Neal,406,MIA vs. DAL,W,,6,4,37,11,5.0,16,2,1
26,Shaquille O'Neal,406,MIA @ DAL,L,,2,1,28,6,2.0,5,0,0
27,Shaquille O'Neal,406,MIA @ DAL,L,,8,1,38,7,5.0,17,0,0
28,Shaquille O'Neal,406,MIA vs. DET,W,0.0,12,4,34,16,1.0,28,5,0
29,Shaquille O'Neal,406,MIA @ DET,L,0.0,9,1,30,6,0.0,19,3,0
30,Shaquille O'Neal,406,MIA vs. DET,W,0.0,8,5,36,9,0.0,21,1,1
31,Shaquille O'Neal,406,MIA vs. DET,W,0.0,11,5,37,12,0.0,27,0,2
32,Shaquille O'Neal,406,MIA @ DET,L,0.0,9,3,40,12,0.0,21,4,0
33,Shaquille O'Neal,406,MIA @ DET,W,0.0,6,2,30,8,1.0,14,1,0
34,Shaquille O'Neal,406,MIA vs. NJN,W,0.0,8,1,26,3,0.0,17,0,0
35,Shaquille O'Neal,406,MIA @ NJN,W,0.0,7,2,36,8,2.0,16,1,0
36,Shaquille O'Neal,406,MIA @ NJN,W,0.0,8,3,35,9,3.0,19,0,2
37,Shaquille O'Neal,406,MIA vs. NJN,W,0.0,9,3,29,6,3.0,21,0,0
38,Shaquille O'Neal,406,MIA vs. NJN,L,0.0,6,8,29,10,0.0,20,1,1
39,Shaquille O'Neal,406,MIA @ CHI,W,0.0,13,4,38,20,5.0,30,2,0
40,Shaquille O'Neal,406,MIA vs. CHI,W,0.0,7,2,27,10,2.0,16,3,0
41,Shaquille O'Neal,406,MIA @ CHI,L,0.0,8,0,23,8,0.0,16,0,0
42,Shaquille O'Neal,406,MIA @ CHI,L,0.0,4,0,14,4,1.0,8,0,0
43,Shaquille O'Neal,406,MIA vs. CHI,W,0.0,8,6,36,7,3.0,22,3,0
44,Shaquille O'Neal,406,MIA vs. CHI,W,0.0,11,5,37,16,1.0,27,5,2
45,Shaquille O'Neal,406,MIA vs. DET,L,0.0,12,3,40,9,1.0,27,3,2
46,Shaquille O'Neal,406,MIA @ DET,L,0.0,11,2,35,13,4.0,24,5,0
47,Shaquille O'Neal,406,MIA vs. DET,W,0.0,9,2,33,5,0.0,20,0,0
48,Shaquille O'Neal,406,MIA @ DET,L,0.0,4,4,25,5,1.0,12,0,0
49,Shaquille O'Neal,406,MIA @ DET,W,0.0,8,8,36,6,5.0,24,1,0
50,Shaquille O'Neal,406,MIA vs. DET,W,0.0,8,1,34,10,1.0,17,2,0
51,Shaquille O'Neal,406,MIA vs. DET,L,0.0,9,2,33,5,0.0,20,3,0
52,Shaquille O'Neal,406,MIA vs. WAS,W,0.0,6,4,37,7,2.0,16,2,0
53,Shaquille O'Neal,406,MIA vs. WAS,W,0.0,8,3,25,7,1.0,19,0,2
54,Shaquille O'Neal,406,MIA @ NJN,W,0.0,7,3,27,8,3.0,17,1,1
55,Shaquille O'Neal,406,MIA @ NJN,W,0.0,8,9,46,6,3.0,25,1,0
56,Shaquille O'Neal,406,MIA vs. NJN,W,0.0,4,6,27,10,4.0,14,1,0
57,Shaquille O'Neal,406,MIA vs. NJN,W,0.0,7,3,32,11,0.0,17,0,0
58,Shaquille O'Neal,406,LAL @ DET,L,,7,6,35,8,1.0,20,0,1
59,Shaquille O'Neal,406,LAL @ DET,L,,16,4,47,20,2.0,36,1,0
60,Shaquille O'Neal,406,LAL @ DET,L,,7,0,38,8,1.0,14,0,1
61,Shaquille O'Neal,406,LAL vs. DET,W,,10,9,48,7,3.0,29,1,0
62,Shaquille O'Neal,406,LAL vs. DET,L,,13,8,45,11,1.0,34,1,0
63,Shaquille O'Neal,406,LAL vs. MIN,W,0.0,9,7,38,11,1.0,25,1,0
64,Shaquille O'Neal,406,LAL @ MIN,L,0.0,6,5,42,13,3.0,17,4,0
65,Shaquille O'Neal,406,LAL vs. MIN,W,0.0,6,7,40,19,1.0,19,3,0
66,Shaquille O'Neal,406,LAL vs. MIN,W,0.0,7,8,44,17,4.0,22,4,0
67,Shaquille O'Neal,406,LAL @ MIN,L,0.0,4,6,40,16,3.0,14,2,1
68,Shaquille O'Neal,406,LAL @ MIN,W,0.0,9,9,41,18,5.0,27,4,0
69,Shaquille O'Neal,406,LAL vs. SAS,W,0.0,5,7,43,19,2.0,17,5,0
70,Shaquille O'Neal,406,LAL @ SAS,W,0.0,5,1,38,11,0.0,11,3,1
71,Shaquille O'Neal,406,LAL vs. SAS,W,0.0,10,8,46,14,2.0,28,4,0
72,Shaquille O'Neal,406,LAL vs. SAS,W,0.0,11,6,36,15,5.0,28,8,0
73,Shaquille O'Neal,406,LAL @ SAS,L,0.0,15,2,44,15,1.0,32,1,0
74,Shaquille O'Neal,406,LAL @ SAS,L,0.0,8,3,43,13,2.0,19,5,0
75,Shaquille O'Neal,406,LAL vs. HOU,W,0.0,6,0,40,9,5.0,12,4,0
76,Shaquille O'Neal,406,LAL @ HOU,W,0.0,7,3,47,12,3.0,17,2,1
77,Shaquille O'Neal,406,LAL @ HOU,L,0.0,10,5,44,11,3.0,25,2,2
78,Shaquille O'Neal,406,LAL vs. HOU,W,0.0,3,1,33,7,4.0,7,4,0
79,Shaquille O'Neal,406,LAL vs. HOU,W,0.0,8,4,45,17,3.0,20,2,0
80,Shaquille O'Neal,406,LAL vs. SAS,L,0.0,13,5,38,10,3.0,31,3,1
81,Shaquille O'Neal,406,LAL @ SAS,L,0.0,8,4,40,12,2.0,20,3,0
82,Shaquille O'Neal,406,LAL vs. SAS,W,0.0,6,17,45,17,5.0,29,4,2
83,Shaquille O'Neal,406,LAL vs. SAS,W,0.0,10,1,37,16,8.0,21,3,0
84,Shaquille O'Neal,406,LAL @ SAS,L,0.0,10,7,31,10,1.0,27,0,0
85,Shaquille O'Neal,406,LAL @ SAS,L,0.0,10,4,39,21,3.0,24,4,1
86,Shaquille O'Neal,406,LAL vs. MIN,W,0.0,10,4,40,17,9.0,24,3,0
87,Shaquille O'Neal,406,LAL @ MIN,W,0.0,10,7,37,11,3.0,27,2,2
88,Shaquille O'Neal,406,LAL vs. MIN,W,0.0,13,8,46,23,6.0,34,2,1
89,Shaquille O'Neal,406,LAL vs. MIN,L,0.0,10,8,46,17,1.0,28,5,0
90,Shaquille O'Neal,406,LAL @ MIN,L,0.0,10,7,38,14,1.0,27,0,0
91,Shaquille O'Neal,406,LAL @ MIN,W,0.0,11,10,44,10,2.0,32,5,0
92,Shaquille O'Neal,406,LAL @ NJN,W,,12,10,43,10,4.0,34,2,1
93,Shaquille O'Neal,406,LAL @ NJN,W,,12,11,42,11,2.0,35,4,0
94,Shaquille O'Neal,406,LAL vs. NJN,W,,14,12,41,12,8.0,40,1,0
95,Shaquille O'Neal,406,LAL vs. NJN,W,,12,12,40,16,1.0,36,4,1
96,Shaquille O'Neal,406,LAL @ SAC,W,0.0,12,11,50,13,2.0,35,4,0
97,Shaquille O'Neal,406,LAL vs. SAC,W,0.0,14,13,44,17,1.0,41,2,0
98,Shaquille O'Neal,406,LAL @ SAC,L,0.0,14,0,32,7,0.0,28,2,0
99,Shaquille O'Neal,406,LAL vs. SAC,W,0.0,9,9,41,18,3.0,27,3,0
100,Shaquille O'Neal,406,LAL vs. SAC,L,0.0,9,2,40,19,4.0,20,1,0
101,Shaquille O'Neal,406,LAL @ SAC,L,0.0,15,5,37,12,1.0,35,1,1
102,Shaquille O'Neal,406,LAL @ SAC,W,0.0,11,4,42,9,0.0,26,4,2
103,Shaquille O'Neal,406,LAL vs. SAS,W,0.0,7,7,40,11,2.0,21,6,0
104,Shaquille O'Neal,406,LAL @ SAS,W,0.0,9,4,40,11,5.0,22,3,0
105,Shaquille O'Neal,406,LAL @ SAS,W,0.0,10,2,40,15,3.0,22,0,0
106,Shaquille O'Neal,406,LAL vs. SAS,L,0.0,7,5,40,7,5.0,19,2,2
107,Shaquille O'Neal,406,LAL vs. SAS,W,0.0,9,5,35,17,1.0,23,4,1
108,Shaquille O'Neal,406,LAL @ POR,W,0.0,5,11,45,11,7.0,21,1,0
109,Shaquille O'Neal,406,LAL vs. POR,W,0.0,12,7,39,14,2.0,31,2,1
110,Shaquille O'Neal,406,LAL vs. POR,W,0.0,10,5,43,9,3.0,25,2,1
111,Shaquille O'Neal,406,LAL @ PHI,W,,10,9,45,13,2.0,29,5,0
112,Shaquille O'Neal,406,LAL @ PHI,W,,13,8,42,14,5.0,34,0,0
113,Shaquille O'Neal,406,LAL @ PHI,W,,11,8,41,12,3.0,30,4,0
114,Shaquille O'Neal,406,LAL vs. PHI,W,,12,4,45,20,9.0,28,8,1
115,Shaquille O'Neal,406,LAL vs. PHI,L,,17,10,52,20,5.0,44,0,1
116,Shaquille O'Neal,406,LAL vs. SAS,W,0.0,11,4,31,10,1.0,26,2,1
117,Shaquille O'Neal,406,LAL vs. SAS,W,0.0,16,3,35,17,3.0,35,0,0
118,Shaquille O'Neal,406,LAL @ SAS,W,0.0,8,3,45,14,4.0,19,1,0
119,Shaquille O'Neal,406,LAL @ SAS,W,0.0,11,6,45,11,2.0,28,2,2
120,Shaquille O'Neal,406,LAL @ SAC,W,0.0,9,7,38,10,2.0,25,2,0
121,Shaquille O'Neal,406,LAL @ SAC,W,0.0,8,5,35,18,1.0,21,1,1
122,Shaquille O'Neal,406,LAL vs. SAC,W,0.0,18,7,47,20,2.0,43,3,1
123,Shaquille O'Neal,406,LAL vs. SAC,W,0.0,17,10,44,21,4.0,44,7,0
124,Shaquille O'Neal,406,LAL @ POR,W,0.0,9,7,44,15,2.0,25,1,0
125,Shaquille O'Neal,406,LAL vs. POR,W,0.0,14,4,43,12,5.0,32,1,0
126,Shaquille O'Neal,406,LAL vs. POR,W,0.0,7,10,44,20,1.0,24,1,0
127,Shaquille O'Neal,406,LAL vs. IND,W,,19,3,47,12,1.0,41,4,0
128,Shaquille O'Neal,406,LAL @ IND,L,,17,1,41,11,3.0,35,2,2
129,Shaquille O'Neal,406,LAL @ IND,W,,13,10,47,21,1.0,36,2,2
130,Shaquille O'Neal,406,LAL @ IND,L,,15,3,47,13,1.0,33,2,2
131,Shaquille O'Neal,406,LAL vs. IND,W,,11,18,45,24,4.0,40,3,0
132,Shaquille O'Neal,406,LAL vs. IND,W,,21,1,43,19,4.0,43,3,0
133,Shaquille O'Neal,406,LAL vs. POR,W,0.0,5,8,47,9,5.0,18,1,0
134,Shaquille O'Neal,406,LAL @ POR,L,0.0,7,3,48,11,5.0,17,0,0
135,Shaquille O'Neal,406,LAL vs. POR,L,0.0,12,7,46,21,3.0,31,2,0
136,Shaquille O'Neal,406,LAL @ POR,W,0.0,8,9,45,11,3.0,25,2,0
137,Shaquille O'Neal,406,LAL @ POR,W,0.0,10,6,48,12,3.0,26,3,1
138,Shaquille O'Neal,406,LAL vs. POR,L,0.0,9,5,39,12,4.0,23,0,0
139,Shaquille O'Neal,406,LAL vs. POR,W,0.0,14,13,46,11,7.0,41,5,0
140,Shaquille O'Neal,406,LAL vs. PHX,W,0.0,7,1,33,21,3.0,15,3,0
141,Shaquille O'Neal,406,LAL @ PHX,L,0.0,10,4,33,9,3.0,24,1,0
142,Shaquille O'Neal,406,LAL @ PHX,W,0.0,14,9,46,17,3.0,37,0,0
143,Shaquille O'Neal,406,LAL vs. PHX,W,0.0,16,6,47,20,3.0,38,5,1
144,Shaquille O'Neal,406,LAL vs. PHX,W,0.0,15,7,39,14,1.0,37,4,1
145,Shaquille O'Neal,406,LAL vs. SAC,W,0.0,15,2,34,18,4.0,32,3,1
146,Shaquille O'Neal,406,LAL @ SAC,L,0.0,10,5,46,16,0.0,25,1,0
147,Shaquille O'Neal,406,LAL @ SAC,L,0.0,8,5,41,17,3.0,21,1,0
148,Shaquille O'Neal,406,LAL vs. SAC,W,0.0,9,5,37,19,6.0,23,3,1
149,Shaquille O'Neal,406,LAL vs. SAC,W,0.0,21,4,45,17,1.0,46,5,2
150,Shaquille O'Neal,406,LAL vs. SAS,L,0.0,12,12,45,14,0.0,36,1,1
151,Shaquille O'Neal,406,LAL vs. SAS,L,0.0,8,6,36,15,0.0,22,3,0
152,Shaquille O'Neal,406,LAL @ SAS,L,0.0,7,2,34,8,2.0,16,2,2
153,Shaquille O'Neal,406,LAL @ SAS,L,0.0,6,9,39,15,0.0,21,1,1
154,Shaquille O'Neal,406,LAL @ HOU,W,0.0,14,9,43,11,3.0,37,3,0
155,Shaquille O'Neal,406,LAL @ HOU,L,0.0,9,8,42,10,2.0,26,4,1
156,Shaquille O'Neal,406,LAL vs. HOU,W,0.0,12,4,33,9,7.0,28,5,0
157,Shaquille O'Neal,406,LAL vs. HOU,W,0.0,11,5,40,11,4.0,27,4,2
158,Shaquille O'Neal,406,LAL vs. UTA,L,0.0,14,10,38,7,1.0,38,1,1
159,Shaquille O'Neal,406,LAL vs. UTA,L,0.0,17,5,41,15,2.0,39,1,0
160,Shaquille O'Neal,406,LAL @ UTA,L,0.0,14,3,41,7,1.0,31,0,1
161,Shaquille O'Neal,406,LAL @ UTA,L,0.0,6,7,34,8,0.0,19,2,0
162,Shaquille O'Neal,406,LAL @ SEA,W,0.0,12,7,39,9,4.0,31,8,0
163,Shaquille O'Neal,406,LAL vs. SEA,W,0.0,15,9,36,8,7.0,39,5,0
164,Shaquille O'Neal,406,LAL vs. SEA,W,0.0,10,10,33,10,4.0,30,3,0
165,Shaquille O'Neal,406,LAL @ SEA,W,0.0,10,6,35,10,1.0,26,4,1
166,Shaquille O'Neal,406,LAL @ SEA,L,0.0,11,5,37,11,4.0,27,0,0
167,Shaquille O'Neal,406,LAL @ POR,W,0.0,13,5,39,15,5.0,31,4,1
168,Shaquille O'Neal,406,LAL @ POR,L,0.0,16,4,42,16,4.0,36,1,1
169,Shaquille O'Neal,406,LAL vs. POR,W,0.0,7,5,36,9,2.0,19,2,0
170,Shaquille O'Neal,406,LAL vs. POR,W,0.0,13,4,40,7,3.0,30,3,2
171,Shaquille O'Neal,406,LAL @ UTA,L,0.0,9,5,36,13,5.0,23,1,0
172,Shaquille O'Neal,406,LAL vs. UTA,L,0.0,12,10,43,11,4.0,34,6,1
173,Shaquille O'Neal,406,LAL vs. UTA,W,0.0,5,1,17,10,2.0,11,0,0
174,Shaquille O'Neal,406,LAL @ UTA,L,0.0,10,5,35,12,2.0,25,2,0
175,Shaquille O'Neal,406,LAL @ UTA,L,0.0,6,5,39,12,3.0,17,1,1
176,Shaquille O'Neal,406,LAL @ POR,W,0.0,9,9,40,8,2.0,27,2,0
177,Shaquille O'Neal,406,LAL @ POR,L,0.0,10,9,40,12,4.0,29,1,0
178,Shaquille O'Neal,406,LAL vs. POR,W,0.0,11,8,38,6,5.0,30,2,2
179,Shaquille O'Neal,406,LAL vs. POR,W,0.0,17,12,35,11,2.0,46,2,1
180,Shaquille O'Neal,406,ORL vs. CHI,L,0.0,11,6,42,9,3.0,28,3,1
181,Shaquille O'Neal,406,ORL vs. CHI,L,0.0,8,1,45,12,3.0,17,2,2
182,Shaquille O'Neal,406,ORL @ CHI,L,0.0,16,4,44,16,4.0,36,1,1
183,Shaquille O'Neal,406,ORL @ CHI,L,0.0,13,1,40,6,6.0,27,0,2
184,Shaquille O'Neal,406,ORL vs. ATL,W,0.0,11,5,42,15,4.0,27,1,0
185,Shaquille O'Neal,406,ORL @ ATL,L,0.0,7,5,37,8,4.0,19,1,1
186,Shaquille O'Neal,406,ORL @ ATL,W,0.0,10,4,37,12,4.0,24,2,0
187,Shaquille O'Neal,406,ORL vs. ATL,W,0.0,11,6,32,9,5.0,28,1,1
